keyword,title,description,originallink,link,pubDate
정다운,[MHN포토] 모델 정다운 '여신강림' (미시즈 유니버스 코리아),모델 정다운 지난 20일 오후 서울 라마다호텔 신의정원서 '2020 미시즈 유니버스 코리아 선발대회'가 열렸다. 모델 정다운 이날 참가자 정다운이 포즈를 취하고 있다. 모델 정다운 이번 행사는 미시즈 유니버스... ,http://www.mhns.co.kr/news/articleView.html?idxno=421870,http://www.mhns.co.kr/news/articleView.html?idxno=421870,"Sat, 21 Nov 2020 14:31:00 +0900"
동강합동주조장,올해 최고의 우리술 뽑는다 !,"[대구탁주합동제조장], 살균막걸리 부문 ‘자연담은 오미자막걸리’ [국순당], 약주․청주 부문 ‘천안연미주’ [입장주조], 과실주 부문 ‘RED DEW’ [동강산머루영농조합법인], 증류식소주 부문 ‘명인안동소주’... ",http://korea.kr/newsWeb/pages/brief/partNews2/view.do?dataId=155794525&call_from=extlink&call_from=extlink,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=137&oid=298&aid=0000071946,"Mon, 31 Oct 2011 19:05:00 +0900"
농업회사법인명품산야초,"친환경 자연 농업 심층 연구, 안전한 먹거리 제공",제공하는 농업회사법인 운향농원(주)(대표 강선진·황승호)이 주목을 받는다. 의료기기 사업자로서 업무상... 농업연구회를 결성해 친환경 자연 농업을 심층적으로 연구·실천하며 초생 재배 방식으로 오미자와 산야초... ,http://www.sportsseoul.com/news/read/854924,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000597960,"Thu, 28 Nov 2019 16:04:00 +0900"
앙성양조장,충주 앙성양조장 홍봉기씨,= 40여 년을 막걸리 제조 외길 인생을 살아온 충북 충주시 앙성면 홍봉기(81)씨가 지난 22일 오후 자신이 운영하는 양조장 막걸리 통 앞에서 포즈를 취했다. 2015.10.23(사진=충주시 제공) sklee@newsis.com [사진... ,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20151023_0006045671,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0006829186,"Fri, 23 Oct 2015 10:44:00 +0900"
현풍양조장,"순수하고 순박한 맛, 막걸리 시장 돌파…현풍양조장 김성득 대표",그래서 원재료의 성분이 온전히 막걸리 속에 담겨 있지요.” 비슬산 생막걸리를 빚는 현풍양조장 김성득(66) 대표는 경주 출신이다. 스무살 젊은 나이에 막걸리 빚는 기술을 배우기 위해 숙부가 운영하는 양조장에 들어가게... ,http://www.imaeil.com/sub_news/sub_news_view.php?news_id=37662&yy=2012,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=088&aid=0000249356,"Fri, 22 Jun 2012 08:54:00 +0900"
서가원전통술,영동경찰서-서가원전통술 맞손,(영동=동양일보 임재업 기자) 영동경찰서(서장 심은석) 는 28일 영동경찰서 2층 소회의실에서 ㈜서가원전통술(대표 장재식) 과 업무협약식을 가졌다. 이번 업무협약을 통해 서가원전통술 생산품 보조상표에 4대 사회악... ,http://www.dynews.co.kr/news/articleView.html?idxno=261686,http://www.dynews.co.kr/news/articleView.html?idxno=261686,"Thu, 28 May 2015 19:55:00 +0900"
농업회사법인예주,"㈜예주, 전통약용주 '여여주'·'이강주' 추석 선물세트 인기",군위군 부계면에 있는 농업회사법인 (주)예주가 빚은 한국 전통주 '여여주'는 쌀을 원료로 막걸리 형식의 발효주를 만들고 그것을 증류한 다음 약초류를 넣어 침출시키는 방식으로 빚은 술이다. '여여주'는 부계면 행복마을... ,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2053846,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2053846,"Fri, 25 Sep 2020 15:58:00 +0900"
순수본주식회사,전북대 등 '지역선도대학 육성사업' 위해 22개 기관 뭉쳤다,"또 국가기관인 농진청과 국민연금공단, 한국전기안전공사, 한국국토정보공사, 국가식품클러스터, 전북생물산업진흥원 등 5개 공공기관 및 출연기관, 순수본 주식회사, 풍림파마텍, 밀투밸런스, 반햇소영농조합, 전북체리... ",http://www.etnews.com/20190924000292,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=030&aid=0002842423,"Tue, 24 Sep 2019 18:21:00 +0900"
하이네켄코리아,"하이네켄코리아 투명페트병, 라벨 떼고 버려주세요",하이네켄코리아는 다음달 15일까지 환경부와 함께 '#페트라떼 캠페인'을 전개한다. 투명페트병 라벨을 떼고 압축한 모습을 담은 사진을 개인 인스타그램에 올리면 된다. 해시태그 #페트라떼 #하이네켄코리아도 포함해야... ,http://www.newsis.com/view/?id=NISX20201116_0001234694&cID=13001&pID=13000,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010186577,"Mon, 16 Nov 2020 09:05:00 +0900"
농업회사법인 채담,"2016 농업·농촌, 희망 엔진을 찾아라 4사회적 기업, 지역을 바꾸다",●잔다리 마을공동체 농업법인 직원이 모두 마을 주민…스스로가 생산과 소비 주체로 국산 콩 재배... 제품명과 회사명 등 5개 상표를 출원했다. '전두부'의 경우 직접 재배한 100% 국내산 콩을 삶거나 물에 불리지 않고... ,http://www.agrinet.co.kr/news/articleView.html?idxno=142649,http://www.agrinet.co.kr/news/articleView.html?idxno=142649,"Wed, 20 Jan 2016 10:01:00 +0900"
주식회사 더한주류,2020년에도 주류업계 ‘뉴트로 열풍’은 계속된다,2020년에도 주류업계에 뉴트로 열풍이 거셀 것으로 보인다. 2019년 주류업계에 급부상한 최고의 트렌드는... (대선주조 주식회사)’를 넣어 옛 대선소주의 감성을 녹여냈다. 한자 버전 라벨에는 1965년 출시된 최초의... ,http://www.wikitree.co.kr/main/news_view.php?id=493330,http://www.wikitree.co.kr/main/news_view.php?id=493330,"Tue, 31 Dec 2019 12:02:00 +0900"
태청F&N,"[18일 낙찰/계약 동향] 태백초 교사동내CCTV설치비 견적요청, 진원초 1층 남자...","▲ 낙찰업체 : 태청건설 주식회사, 계약금액 : 39,550,290(원), 계약명 : 청라커넬웨이 얼음썰매장 운영... ▲ 낙찰업체 : 만도실업(주), 계약금액 : 206,800,000(원), 계약명 : 야생멧돼지 이동차단용 울타리 설치공사(F... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=89718,http://www.fintechpost.co.kr/news/articleView.html?idxno=89718,"Mon, 18 Nov 2019 20:06:00 +0900"
청맥식품,이달의 농촌융복합산업인에 김재주 청맥 대표,김재주 농업회사법인 청맥㈜ 대표 [식품저널] 농림축산식품부는 이달(7월)의 농촌융복합산업인으로 전북 고창의 농업회사법인 청맥㈜ 김재주 대표를 선정했다. 김재주 청맥㈜ 대표는 보리를 가공한 제품을 만들기 위한... ,http://www.foodnews.co.kr/news/articleView.html?idxno=70561,http://www.foodnews.co.kr/news/articleView.html?idxno=70561,"Wed, 10 Jul 2019 11:32:00 +0900"
삼주엘비,[신설법인 현황] (2004년 6월28일~7월3일) 서울 2,전시기획이벤트) 석촌동 19 2층 *레저뱅크엘비(최은석.50.리조트개발) 역삼동 702의2 삼성제일빌딩... 금융기관대출) 논현동 1 삼주빌딩 4층 *에스제이씨개발(홍기표.100.건설용역) 문래동 2가 34의6... ,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0000724798,"Fri, 09 Jul 2004 17:43:00 +0900"
아리바이오,"아리바이오, '치매치료제' 성공 여부에 다국적 제약사 관심↑",아리바이오는 글로벌 바이오 컨퍼런스에서 자사의 '치매치료제 개발 성공 여부'에 다국적 제약사들의 관심이 집중됐다고 밝혔다. 아리바이오는 글로벌 최대 규모의 바이오 행사들인 바이오유럽 2020 (BIOEUROPE 2020)... ,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=250922,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=250922,"Tue, 03 Nov 2020 10:50:00 +0900"
예찬식품,FDA서 취소했는데…트럼프의 끝나지 않은 '그 약' 예찬,트럼프 대통령의 극찬과는 다르게 미국 식품의약국(FDA)은 지난달 하이드록시클로로퀸이 코로나19 치료에 효과가 있을 것으로 믿는 것은 합리적이지 않다며 긴급 사용을 취소한 바 있다. 당시 FDA는 심장 합병증 보고를... ,https://www.hankyung.com/international/article/2020072919397,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004389357,"Wed, 29 Jul 2020 17:18:00 +0900"
농업회사법인녹색계란,"녹색계란-하림, 상생협력 성공모델 제시 '눈길'","전남 나주 소재 농업회사법인 녹색계란㈜과 닭고기 전문기업 하림이 농업인-농업경영체-기업의 상생협력사업을 추진, 성공적인 모델을 제시해 눈길을 끌고 있다. 27일 전남도에 따르면 녹색계란은 전국 최초로 계란을... ",http://news1.kr/articles/?2702792,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0002133681,"Mon, 27 Jun 2016 15:17:00 +0900"
홍동주조,충남도 '지역대표 전통주' 13개 선정,◇생막걸리(3개) ▲내포막걸리(홍성 홍동주조) ▲입장탁주(천안 입장주조) ▲미담(당진 성광주조) ◇살균막걸리(2개) ▲천안 흥 복분자 동동주(천안양조장) ▲하얀연꽃 백련막걸리(당진 신평양조장) ◇약주ㆍ청주... ,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0005282512,"Sun, 25 Sep 2011 10:40:00 +0900"
라프랑스,K- 클래식 대표단체 라메르에릴 인천에서 만나요,"이후 프랑스, 독일, 체코, 네덜란드, 싱가포르, 호주, 중국, 캐나다, 미국, 러시아 등 10개국 14개 주요 도시에서 14회의 순회/초청공연을 열어 동해와 독도를 알려왔다. 또한 2020.11.12.에는 한러대화와 함께... ",http://www.nbnnews.co.kr/news/articleView.html?idxno=442936,http://www.nbnnews.co.kr/news/articleView.html?idxno=442936,"Fri, 20 Nov 2020 15:01:00 +0900"
씨엠,"동우씨엠, 소외이웃에 사랑의 연탄 2000장 전달",종합주거서비스그룹 동우씨엠(회장 조만현) 임직원으로 구성된 직장봉사단체인 동우사회봉사단(봉사단장... 종합주거서비스그룹 동우씨엠(회장 조만현) 임직원으로 구성된 직장봉사단체인 동우사회봉사단(봉사단장... ,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2058992,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2058992,"Sun, 15 Nov 2020 17:36:00 +0900"
서산명가,건강 생각한다면 서산 마늘·아로니아 정답,"우리농수산물소비촉진캠페인-서산시·명가네힐링농장 마늘, 조선시대부터 유명 알라신 함량↑매콤달콤해 동맥경화 예방·암세포 제거 파워브랜드 선정 등 수상 본죽, 서산마늘닭죽 출시 항산화·항암 효능 뛰어나고... ",http://www.cctoday.co.kr/news/articleView.html?idxno=2101068,http://www.cctoday.co.kr/news/articleView.html?idxno=2101068,"Thu, 22 Oct 2020 20:00:00 +0900"
꽃뫼영농조합법인,"꽃뫼영농조합, 가정의 달 맞아 맥문동차 할인 이벤트",충남 청양에 있는 꽃뫼영농조합법인은 어버이날과 스승의 날을 앞두고 다음달 15일까지 맥문동차 선물세트를 특별 할인 판매한다고 29일 밝혔다. 꽃뫼영농조합은 홈페이지(www.kkotmoe.co.kr)나 옥션·G마켓·11번가... ,http://biz.chosun.com/site/data/html_dir/2013/04/29/2013042900876.html,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000121731,"Mon, 29 Apr 2013 10:22:00 +0900"
농업회사법인유토피아,[창간3특집] 살기 좋은 농촌을 꿈꾸다 ③지역경제와 함께 발전하는 농업·농촌,"의미의 '농업ㆍ농촌 유토피아'가 조성될 수 있다. 이에 지역경제와 함께 성장ㆍ발전하고 있는 농촌의 사례를... 물론 농업회사법인 완주로컬푸드(2014년 협동조합 전환) 설립, 로컬푸드 직매장과 농가레스토랑을 운영하는... ",http://www.aflnews.co.kr/news/articleView.html?idxno=170948,http://www.aflnews.co.kr/news/articleView.html?idxno=170948,"Wed, 27 May 2020 09:34:00 +0900"
농업회사법인영덕주조,"영덕주조, 전통주류 판매수익 1% 매월 기부","= 농업회사법인㈜ 영덕주조는 사회공헌 CRM 캠페인에 동참하고, 자사 전통주류 월 판매 수익의 1%를 경북사회복지공동모금회에 기부키로 했다고 14일 밝혔다. 경북사회복지공동모금회에 따르면 영덕주조는 경북... ",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20150714_0013791195&cID=10810&pID=10800,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0006638813,"Tue, 14 Jul 2015 15:47:00 +0900"
선비벌꿀영농조합법인,영주 선비벌꿀 영농조합…선비 고집으로 정직하게 키우니 달콤한 성과 있네요,선비벌꿀영농조합법인을 이끌고 있는 권용휘(59) 선비벌꿀 대표다. 요즘 권 대표는 하루가 30시간이라고 해도 모자란다. 드넓은 양봉장의 여기저기를 돌보느라 구슬땀을 흘린다. 우리 꿀벌가족의 수가 많습니다. 그 많은... ,http://www.idaegu.com?c=3&uid=388270,http://www.idaegu.com?c=3&uid=388270,"Tue, 29 May 2018 20:27:00 +0900"
농업회사법인예산사과와인,"[BCB 2020] 농업회사법인 예산사과와인, 사과증류주 '추사 40' 선봬",농업회사법인 예산사과와인은 10월 12일부터 18일까지 온라인 전시회로 진행되는 '독일 베를린 국제 주류 및 음료 전시회(BCB2020)'에 참가해 사과증류주 '추사 40'을 소개했다. 관계자는 40년 동안 사과밭을 가꾸어 오신... ,http://kr.aving.net/news/view.php?articleId=1587106&Branch_ID=kr&rssid=naver&mn_name=news,http://kr.aving.net/news/view.php?articleId=1587106&Branch_ID=kr&rssid=naver&mn_name=news,"Wed, 14 Oct 2020 10:20:00 +0900"
팔공산미나리능성영농조합법인,"[酒食궁합] 대구 팔공산미나리생막걸리와 복어불고기…건강 한모금, 보양 한입",팔공산미나리능성영농조합법인의 윤해진 대표(56)는 수확한 미나리 손질에 여념이 없었다. “지금 미나리 수확철이라 눈코 뜰 새가 없이 바쁜 하루하루를 보내고 있어요. 미나리의 발효원액을 이용해 생막걸리를 만들고... ,http://www.nongmin.com/article/ar_detail.htm?ar_id=295680,http://www.nongmin.com/article/ar_detail.htm?ar_id=295680,"Wed, 06 Mar 2019 00:08:00 +0900"
영주소백산벌꿀,영주 농특산품 미국 6차 수출 선적,"이번에 선적된 농특산품은 김정환 홍삼의 홍삼제품과 실크로드의 인견, 선비벌꿀의 꿀, 소백산아래의 한부각 등으로 2019년 LA한인축제 당시 체결된 영주시수출기업협의회와 미국 울타리USA사간의 100만불 수출협약에... ",http://www.dkilbo.com/news/articleView.html?idxno=303471,http://www.dkilbo.com/news/articleView.html?idxno=303471,"Wed, 17 Jun 2020 20:06:00 +0900"
해맑음푸드,한류? 세계 최고 패스트푸드의 힘,"마침 미국식 팝스타들에게는 없는 '해맑음', '귀여움'이라는 차별성도 있었다. 이것이 브라질에서 프랑스까지... 세계 최고 패스트푸드의 힘 한국아이돌의 음악이 새로운 음악적 글로벌 스탠더드라고는 하지만, 그것을... ",http://www.mediaus.co.kr/news/articleView.html?idxno=18261,http://www.mediaus.co.kr/news/articleView.html?idxno=18261,"Thu, 30 Jun 2011 08:27:00 +0900"
우리식품,"수능 2주 앞, 공부에 도움 되는 7대 건뇌 식품","다양한 식품이 우리 몸과 뇌에 영양을 공급하지만, 몇몇 연구에 따르면 특정 식품이 뇌 건강과 정신 기능을 촉진하는 데 중요한 역할을 한다. 2주일 앞으로 다가온 대학수학능력시험. 뇌 건강을 지켜주는 7대 건뇌 식품을... ",http://kormedi.com/?p=1327795,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=296&aid=0000047319,"Fri, 20 Nov 2020 16:01:00 +0900"
전투식량,[단독] '전투식량 불량' 압수수색…청와대 행정관 개입?,"전투식량 입찰 정보 유출과 특정 업체 봐주기 의혹을 수사하는 것인데, 여기 청와대 행정관 개입 의혹도 제기됐습니다. 김태훈 국방전문기자의 단독 보도입니다. 기자 서울경찰청 지능범죄수사대가 오늘 압수수색한... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1006080512&plink=ORI&cooper=NAVER,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000855512,"Wed, 18 Nov 2020 21:06:00 +0900"
예광인터내셔널,[부고] 안철진씨(예광포장인쇄 대표) 모친상,"■김선이씨 별세, 안영옥씨 부인상, 안철진(예광포장인쇄 대표)·철경(보험연구원 부원장)·철훈(예광인터내셔널 대표)·민현씨 모친상 = 19일, 중앙대병원, 발인 21일 오전 9시, (02)860-3500 ▶ 놓치면 후회! 최신... ",http://news1.kr/articles/?3025275,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0002794782,"Tue, 20 Jun 2017 07:54:00 +0900"
농업회사법인부용농산,금주(1월 17일~23일)의 신설법인 1231개,"(월암동,성서드림타운지식산업센터) ◇농수축산 ▷선우팜농업회사법인(이종석·30·농산물의 생산... (용산동,보람타운) ▷부용인베스트(이정미·10·부동산 임대 및 매매업)대구광역시 수성구 지범로 295 (범물동)... ",https://www.hankyung.com/economy/article/202001235148i,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004278677,"Thu, 23 Jan 2020 17:33:00 +0900"
글로비스얼라이언스,"미래 성장 준비하는 현대글로비스, 3Q 실적 ‘선방’",정의선 현대차그룹 회장이 취임하면서 핵심 계열사로 급부상한 현대글로비스(086280)의 지난 3분기 실적은... 그린 생태계 진입을 위해서는 지난 7월 국토교통부가 발족한 수소 물류 얼라이언스 구성원에 참여했으며... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03161926625935872,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004767324,"Fri, 23 Oct 2020 16:37:00 +0900"
만수주조영농조합법인,마당놀이 덴동어미 산업화 힘모은다,"마당놀이 덴동어미 산업화 힘모은다 영주시와 사)한국예술문화단체총연합회영주지회는 영주 선비촌한과, 영농조합법인 만수주조, 영주농업회사법인 고구맘과 지난달 31일 마당놀이 덴동어미 산업화를 위한... ",http://www.idaegu.com?c=3&uid=360810,http://www.idaegu.com?c=3&uid=360810,"Sun, 02 Apr 2017 20:19:00 +0900"
조선종합주류,서양식 도자기에 담긴 조선 왕실 '근대화의 꿈'(종합),5부 '궁중을 장식한 수입 화병'에서는 만국박람회를 통해 세계 자기 문화의 주류로 떠오른 자포니즘(Japonism) 화병과 중국 페라나칸(Peranakan) 법랑 화병을 전시한다. '백자 채색 살라미나 병'은 3부 조선과 프랑스의 도자기... ,https://www.news1.kr/articles/?4009712,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=421&aid=0004782291,"Tue, 28 Jul 2020 19:42:00 +0900"
인덜지,[HOT  NEW ITEM] LF인덜지,버니니 ‘와인 스프리처’ 국내 단독 출시 LF의 주류 유통 자회사 인덜지가 수입 및 국내 유통하는 ‘버니니’의 와인 스프리처를 국내 시장에 단독으로 출시한다. LF 인덜지가 국내 시장에 단독으로 선보이는 버니니의... ,http://jmagazine.joins.com/economist/view/331928,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=243&aid=0000011230,"Mon, 16 Nov 2020 16:13:00 +0900"
대원유통,“시가 50억원 상당 마약 밀반입” 국내 유통한 일당 붙잡혀,시가 50억원 상당의 마약을 사탕으로 위장하거나 속옷에 숨기는 등 수법으로 국내에 들여와 유통한 일당이... 국외 도피 중인 경남지역 조직폭력배 두목 B씨와 행동대원 등 5명은 인터폴에 적색수배 조치했다. 경찰에... ,https://www.seoul.co.kr/news/newsView.php?id=20201118500073&wlog_tag3=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003140791,"Wed, 18 Nov 2020 13:46:00 +0900"
인제막걸리,(상보)완산구 옛촌막걸리삼천점-창원경상대병원 10층-조례동 워터피아 남탕-고...,"#전주시청 2-1.논산25번째 확진자 동선안내/11.11(수)18:44~19:56 옛촌막걸리삼천점(완산구 거마산로22, 1층)... #인제군청 2020년 11월 3일부터 11월 12일까지 북면 소재 뻥족 음식점에 방문하신 분은 인제군 보건소에서... ",http://www.kdfnews.com/news/articleView.html?idxno=60775,http://www.kdfnews.com/news/articleView.html?idxno=60775,"Sun, 15 Nov 2020 19:44:00 +0900"
케이비바이오,"케이비엘러먼트, 국내 최초 '비산화 그래핀' 양산화 기술 개발","케이비엘러먼트는 2018년 가천대 바이오나노학과 김태영 교수팀으로부터 비산화 그래핀 제조와 관련된 원천 기술 2건을 이전 받았으며, 이후 7명의 핵심 연구원들과 19개월 간의 연구를 통해 고품질의 비산화 그래핀... ",http://news.mt.co.kr/mtview.php?no=2020071310073481470,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004439275,"Mon, 13 Jul 2020 18:04:00 +0900"
그린맥스영농조합법인,"그린맥스영농조합, 100만 달러 수출 협약 체결","양평군에 따르면 지난 8~12일 중국 선양과 북경에서 진행된 '2019년도 상반기 해외시장 개척단' 사업에 고려인삼연구(주), 그린맥스영농법인, (주)윈윈농수산, 숲속정원 등 4개 업체가 참여했고, 그린맥스영농법인이 미화... ",http://www.ypsori.com/news/articleView.html?idxno=15335,http://www.ypsori.com/news/articleView.html?idxno=15335,"Fri, 19 Apr 2019 10:44:00 +0900"
보고신약,기술수출에 울고웃는 제약업계…실패하더라도 신약연구 해야죠,한국제약바이오협회 관계자는 신약 개발은 수익성만 보고 뛰어들기에는 무모한 도전이라며 실패 위험을 감수하면서도 신약 개발에 나선다는 건 제약산업의 책무에 충실하다는 방증이라고 말했다. 이 관계자는... ,http://yna.kr/AKR20201117166300017?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0012021689,"Wed, 18 Nov 2020 06:00:00 +0900"
주식회사우송푸드,[3.13 전국동시조합장선거] 충남 415명 후보자 출사표,"(전)예산로컬푸드협동조합 이사장) ▲한상기(59, 순천향대 경영학과 1년 중퇴, (전)농협재단 이사, (현)... 서산축협은 ▲이경주(60, 서해대학 유아교육과 졸업 (현)주식회사 대흥개발 대표이사, (전)충남서산축협... ",http://www.pressian.com/news/article.html?no=231054&utm_source=naver&utm_medium=search,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=002&aid=0002083662,"Mon, 04 Mar 2019 23:51:00 +0900"
대치양조장,"청양 대치양조장, 인재육성장학금 기부",청양 대치면에 있는 대치양조장이 인재육성을 위해 써 달라며 장학금 1000만 원을 청양사랑인재육성장학회에 기탁했다. 막걸리 제조업체인 대치양조장은 '조금 늦더라도 제대로 만들자'는 신념으로 45년간 막걸리를... ,http://www.joongdo.co.kr/web/view.php?key=20200616010005454,http://www.joongdo.co.kr/web/view.php?key=20200616010005454,"Tue, 16 Jun 2020 10:52:00 +0900"
농업회사법인장성주조,安 신당 창당 발기인 대회 개최...'국민 중심의 정치' 선언,"회장), △김삼현(장성군체육회부회장), △김삼화(전 한국여성변호사회 회장), △김상균(전 무안군의회 의원)... 대표), △이상철(농업회사법인 첫사랑 대표), △이상철(음성 금왕 JC 회장), △이상하(성균관대학교 대학원)... ",http://www.gocj.net/news/articleView.html?idxno=79182,http://www.gocj.net/news/articleView.html?idxno=79182,"Sun, 10 Jan 2016 22:07:00 +0900"
효성앤에프,말뿐인 ‘농민’을 위한 농협,"이밖에도 오리온과 제이앤이, 진주햄, 청우식품, 청하식품, 코스모스제과, 효림원, 효성앤에프, 남양유업, 농협목우촌, 대상, 대양제면, 대한제당, 롯데제과, 롯데푸드, 매일식품, 매일유업, 미찌푸드, 서울식품... ",http://www.kukinews.com/newsView/kuk202010200336,http://www.kukinews.com/newsView/kuk202010200336,"Tue, 20 Oct 2020 15:51:00 +0900"
금호제과,성동구 금호노인요양원 집단감염 닷새만에 23명으로 늘어,서울 성동구 금호노인요양원 집단감염이 10일 하루 동안 14명이 추가 확진되는 등 모두 23명으로 늘었다.... 소재 제과점 관련 확진자의 지인 1명과 직장 동료 3명 등 연쇄 감염이 일어났다. 이처럼 지역사회 집단감염이... ,http://news.heraldcorp.com/view.php?ud=20201111000446,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001750276,"Wed, 11 Nov 2020 11:19:00 +0900"
삼광무역,[오늘의 장바구니] 이마트·미샤·마에스트로·삼광글라스·동아제약 외,"◆현대백화점면세점 '랜선 웨딩' 이벤트 현대백화점면세점이 15일부터 18일까지 현대백화점면세점 무역센... ◆삼광글라스 '여행갈까요' 전시회 참여 삼광글라스(005090)가 '노 플라스틱, 예스 글라스!' 환경 캠페인의... ",http://www.newsprime.co.kr/news/article.html?no=521006,http://www.newsprime.co.kr/news/article.html?no=521006,"Thu, 15 Oct 2020 13:59:00 +0900"
농업회사법인제이엘,"오미나라 증류주 ‘고운달’, ‘문경바람’, 대한민국 우리술 품평회 수상 기...",지난 11월 24일~26일 서울시 서초구 aT센터 제2전시장에서 진행된 ‘대한민국 우리술 품평회’에서 농업회사법인제이엘(이하 오미나라)의 프리미엄 증류주 ‘고운달’이 증류주부문 대상을 수상하였다. 또한 사과 증류주... ,http://www.koreadaily.com/news/read.asp?art_id=5898990,http://www.koreadaily.com/news/read.asp?art_id=5898990,"Tue, 26 Dec 2017 18:47:00 +0900"
농업회사법인자연과농부,文대통령이 힘 보탠 농업인들 “포스트코로나 시대 이끈다”,"자연 재해와 코로나19 위기에서 먹거리 생산에 최선을 다한 농업인을 격려하기 위한 대규모 행사가 열렸다.... 변영연 농업회사법인 푸른들장성 대표·김상범 영농조합법인 오가닉팜 대표(철탑), 임석종 대한잠사회장... ",http://www.edaily.co.kr/news/newspath.asp?newsid=02378006625964736,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004783359,"Wed, 11 Nov 2020 11:01:00 +0900"
다살림영농조합법인,[사람과 사람] 이양희 다살림영농조합 대표, 지난달 22일 충북 진천군 초평면에 위치한 다살림영농조합법인 자원화센터에서 만난 이양희 다살림영농조합법인 대표는 가축분뇨를 처리하면서 악취를 잡고 전기요금 등도 절약하고 있다고 밝혔다. 이 대표는 2007년... ,http://www.aflnews.co.kr/news/articleView.html?idxno=120867,http://www.aflnews.co.kr/news/articleView.html?idxno=120867,"Fri, 01 Jul 2016 15:43:00 +0900"
윈글로벌플랫폼,"원글로벌, 웹케시·대한숙박업중앙회 경리업무 자동화 협약",‘착한 숙박예약 결제플랫폼’ ‘원픽(ONE PICK)’ 개발사 ㈜원글로벌(대표 이재정)은 웹케시㈜(대표 강원주)... (사진=윈글로벌)원글로벌은 웹케시와의 업무협약을 통해 보다 나은 업무 편의성과 이용 혜택을 소비자 및... ,http://www.edaily.co.kr/news/newspath.asp?newsid=02512486625768592,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=018&aid=0004638914,"Wed, 13 May 2020 10:54:00 +0900"
강원약초농산,"쿵짝꿍짝 강원세일페스타, “강원도 농산물할인행사”","고구마, 약초, 사과, 전통장류, 감자빵, 커피 등 300개 업체 1100여개 품목이다. 또한 이번 판매에는 일정금액 이상 구매를 하는 고객에게 강원도 캐릭터인 범이·곰이가 새겨진 사은품 및 경품 증정과, 방문후기를... ",http://www.fnnews.com/news/202011101117035245,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004526129,"Tue, 10 Nov 2020 11:21:00 +0900"
